"trip_id","start_time","end_time","bikeid","tripduration","from_station_id","from_station_name","to_station_id","to_station_name","usertype","gender","birthyear"
"13518065","2017-03-31 18:54:02","2017-03-31 19:12:38","4979","1116","91","Clinton St & Washington Blvd","376","Artesian Ave & Hubbard St","Subscriber","Male","1987"
"13518063","2017-03-31 18:53:55","2017-03-31 19:06:09","993","734","62","McCormick Place","59","Wabash Ave & Roosevelt Rd","Subscriber","Female","1972"
"13518061","2017-03-31 18:53:46","2017-03-31 19:06:09","1864","743","62","McCormick Place","59","Wabash Ave & Roosevelt Rd","Subscriber","Male","1977"
"13518059","2017-03-31 18:53:29","2017-03-31 19:02:14","2575","525","75","Clinton St & Jackson Blvd","241","Morgan St & Polk St","Subscriber","Male","1990"
"13518058","2017-03-31 18:53:27","2017-03-31 18:56:58","5174","211","482","Campbell Ave & Montrose Ave","239","Western Ave & Leland Ave","Subscriber","Male","1986"
"13518057","2017-03-31 18:53:27","2017-03-31 19:00:21","2941","414","107","Desplaines St & Jackson Blvd","146","Loomis St & Jackson Blvd","Subscriber","Male","1983"
"13518056","2017-03-31 18:53:21","2017-03-31 19:04:29","371","668","112","Green St & Randolph St","47","State St & Kinzie St","Subscriber","Male","1980"
"13518055","2017-03-31 18:53:17","2017-03-31 18:56:44","5471","207","304","Broadway & Waveland Ave","303","Broadway & Cornelia Ave","Subscriber","Female","1986"
"13518054","2017-03-31 18:53:11","2017-03-31 18:56:30","3347","199","133","Kingsbury St & Kinzie St","84","Milwaukee Ave & Grand Ave","Subscriber","Male","1994"
"13518053","2017-03-31 18:53:05","2017-03-31 19:06:09","5386","784","224","Halsted St & Willow St","183","Damen Ave & Augusta Blvd","Subscriber","Male","1984"
"13518051","2017-03-31 18:53:00","2017-03-31 19:02:59","865","599","56","Desplaines St & Kinzie St","194","Wabash Ave & Wacker Pl","Subscriber","Male","1975"
"13518050","2017-03-31 18:52:59","2017-03-31 19:09:18","706","979","52","Michigan Ave & Lake St","146","Loomis St & Jackson Blvd","Subscriber","Male","1993"
"13518047","2017-03-31 18:52:33","2017-03-31 19:08:21","5113","948","75","Clinton St & Jackson Blvd","24","Fairbanks Ct & Grand Ave","Subscriber","Male","1988"
"13518045","2017-03-31 18:52:27","2017-03-31 18:56:32","757","245","133","Kingsbury St & Kinzie St","74","Kingsbury St & Erie St","Subscriber","Male","1989"
"13518044","2017-03-31 18:52:18","2017-03-31 18:55:58","2802","220","27","Larrabee St & North Ave","331","Halsted St & Blackhawk St (*)","Subscriber","Female","1996"
"13518043","2017-03-31 18:52:13","2017-03-31 19:04:28","1915","735","334","Lake Shore Dr & Belmont Ave","156","Clark St & Wellington Ave","Subscriber","Male","1993"
"13518042","2017-03-31 18:52:08","2017-03-31 18:57:27","1111","319","45","Michigan Ave & Congress Pkwy","168","Michigan Ave & 14th St","Subscriber","Male","1986"
"13518040","2017-03-31 18:51:51","2017-03-31 19:05:05","1579","794","176","Clark St & Elm St","56","Desplaines St & Kinzie St","Subscriber","Female","1965"
"13518038","2017-03-31 18:51:35","2017-03-31 19:02:12","2377","637","7","Field Blvd & South Water St","161","Rush St & Superior St","Subscriber","Male","1984"
"13518035","2017-03-31 18:50:53","2017-03-31 18:59:01","1857","488","324","Stockton Dr & Wrightwood Ave","94","Clark St & Armitage Ave","Subscriber","Male","1991"
"13518034","2017-03-31 18:50:46","2017-03-31 18:55:39","2877","293","198","Green St & Madison St","346","Ada St & Washington Blvd","Subscriber","Male","1981"
"13518033","2017-03-31 18:50:44","2017-03-31 18:59:36","4644","532","277","Ashland Ave & Grand Ave","112","Green St & Randolph St","Subscriber","Female","1987"
"13518032","2017-03-31 18:50:45","2017-03-31 18:53:07","74","142","254","Pine Grove Ave & Irving Park Rd","240","Sheridan Rd & Irving Park Rd","Subscriber","Male","1960"
"13518030","2017-03-31 18:50:22","2017-03-31 19:04:31","809","849","4","Burnham Harbor","272","Indiana Ave & 31st St","Subscriber","Male","1970"
"13518029","2017-03-31 18:50:18","2017-03-31 18:54:01","3308","223","423","University Ave & 57th St","248","Woodlawn Ave & 55th St","Subscriber","Female","1960"
"13518028","2017-03-31 18:50:21","2017-03-31 19:01:47","381","686","300","Broadway & Barry Ave","312","Clarendon Ave & Gordon Ter","Subscriber","Male","1978"
"13518027","2017-03-31 18:50:16","2017-03-31 18:54:40","967","264","344","Ravenswood Ave & Lawrence Ave","242","Damen Ave & Leland Ave","Subscriber","Male","1971"
"13518026","2017-03-31 18:49:49","2017-03-31 18:53:21","5584","212","260","Kedzie Ave & Milwaukee Ave","501","Richmond St & Diversey Ave","Subscriber","Male","1983"
"13518024","2017-03-31 18:49:40","2017-03-31 19:06:47","2369","1027","49","Dearborn St & Monroe St","291","Wells St & Evergreen Ave","Subscriber","Male","1960"
"13518023","2017-03-31 18:49:24","2017-03-31 19:00:29","5638","665","282","Halsted St & Maxwell St","71","Morgan St & Lake St","Subscriber","Male","1983"
"13518021","2017-03-31 18:48:49","2017-03-31 18:59:41","1594","652","48","Larrabee St & Kingsbury St","144","Larrabee St & Webster Ave","Subscriber","Male","1990"
"13518020","2017-03-31 18:48:37","2017-03-31 19:00:56","4490","739","287","Franklin St & Monroe St","29","Noble St & Milwaukee Ave","Subscriber","Male","1989"
"13518019","2017-03-31 18:48:21","2017-03-31 18:51:56","695","215","118","Sedgwick St & North Ave","138","Clybourn Ave & Division St","Subscriber","Male","1988"
"13518018","2017-03-31 18:47:52","2017-03-31 18:51:03","5710","191","148","State St & 33rd St","149","Calumet Ave & 33rd St","Subscriber","Male","1992"
"13518017","2017-03-31 18:47:53","2017-03-31 18:56:18","5761","505","515","Paulina St & Howard St","466","Ridge Blvd & Touhy Ave","Subscriber","Male","1985"
"13518016","2017-03-31 18:47:49","2017-03-31 18:51:19","5698","210","130","Damen Ave & Division St","69","Damen Ave & Pierce Ave","Subscriber","Male","1990"
"13518015","2017-03-31 18:47:42","2017-03-31 19:03:04","3226","922","98","LaSalle St & Washington St","24","Fairbanks Ct & Grand Ave","Subscriber","Female","1990"
"13518014","2017-03-31 18:47:38","2017-03-31 18:52:57","5362","319","44","State St & Randolph St","283","LaSalle St & Jackson Blvd","Subscriber","Male","1977"
"13518013","2017-03-31 18:47:35","2017-03-31 18:54:39","934","424","284","Michigan Ave & Jackson Blvd","255","Indiana Ave & Roosevelt Rd","Subscriber","Female","1962"
"13518012","2017-03-31 18:47:34","2017-03-31 19:04:52","1341","1038","447","Glenwood Ave & Morse Ave","463","Clark St & Berwyn Ave","Subscriber","Male","1990"
"13518011","2017-03-31 18:47:35","2017-03-31 18:58:54","4242","679","198","Green St & Madison St","100","Orleans St & Merchandise Mart Plaza","Subscriber","Male","1986"
"13518010","2017-03-31 18:47:32","2017-03-31 19:07:13","4903","1181","130","Damen Ave & Division St","282","Halsted St & Maxwell St","Subscriber","Male","1990"
"13518009","2017-03-31 18:47:30","2017-03-31 18:55:53","1511","503","205","Paulina St & 18th St","203","Western Ave & 21st St","Subscriber","Female","1982"
"13518008","2017-03-31 18:47:28","2017-03-31 18:50:47","2056","199","191","Canal St & Monroe St (*)","107","Desplaines St & Jackson Blvd","Subscriber","Male","1991"
"13518005","2017-03-31 18:47:06","2017-03-31 18:53:37","263","391","474","Christiana Ave & Lawrence Ave","479","Drake Ave & Montrose Ave","Subscriber","Male","1960"
"13518004","2017-03-31 18:46:59","2017-03-31 18:52:08","4191","309","350","Ashland Ave & Chicago Ave","285","Wood St & Hubbard St","Subscriber","Male","1971"
"13518003","2017-03-31 18:46:56","2017-03-31 18:49:45","1926","169","162","Damen Ave & Wellington Ave","228","Damen Ave & Melrose Ave","Subscriber","Male","1964"
"13518002","2017-03-31 18:46:46","2017-03-31 18:50:43","2642","237","254","Pine Grove Ave & Irving Park Rd","312","Clarendon Ave & Gordon Ter","Subscriber","Male","1990"
"13518001","2017-03-31 18:46:03","2017-03-31 19:15:29","580","1766","129","Blue Island Ave & 18th St","210","Ashland Ave & Division St","Subscriber","Male","1983"
"13518000","2017-03-31 18:45:58","2017-03-31 18:56:00","3992","602","285","Wood St & Hubbard St","210","Ashland Ave & Division St","Subscriber","Male","1971"
"13517999","2017-03-31 18:45:55","2017-03-31 18:50:10","2211","255","90","Millennium Park","195","Columbus Dr & Randolph St","Subscriber","Male","1964"
"13517997","2017-03-31 18:45:46","2017-03-31 18:57:01","5137","675","88","Racine Ave & Randolph St","133","Kingsbury St & Kinzie St","Subscriber","Male","1991"
"13517996","2017-03-31 18:45:40","2017-03-31 18:49:22","3308","222","426","Ellis Ave & 60th St","423","University Ave & 57th St","Subscriber","Female","1998"
"13517995","2017-03-31 18:45:41","2017-03-31 19:05:23","1361","1182","284","Michigan Ave & Jackson Blvd","341","Adler Planetarium","Subscriber","Male","1980"
"13517993","2017-03-31 18:45:34","2017-03-31 18:53:56","5017","502","307","Southport Ave & Clybourn Ave","163","Damen Ave & Clybourn Ave","Subscriber","Male","1993"
"13517992","2017-03-31 18:45:32","2017-03-31 19:05:28","2250","1196","284","Michigan Ave & Jackson Blvd","341","Adler Planetarium","Subscriber","Female","1985"
"13517991","2017-03-31 18:45:03","2017-03-31 18:52:21","535","438","52","Michigan Ave & Lake St","140","Dearborn Pkwy & Delaware Pl","Subscriber","Male","1962"
"13517990","2017-03-31 18:44:47","2017-03-31 18:57:16","3573","749","87","Racine Ave & Fullerton Ave","227","Southport Ave & Waveland Ave","Subscriber","Female","1986"
"13517989","2017-03-31 18:44:42","2017-03-31 18:58:14","5686","812","77","Clinton St & Madison St","110","Dearborn St & Erie St","Subscriber","Male","1982"
"13517988","2017-03-31 18:44:39","2017-03-31 19:00:46","3307","967","24","Fairbanks Ct & Grand Ave","4","Burnham Harbor","Subscriber","Male","1979"
"13517987","2017-03-31 18:44:30","2017-03-31 18:50:16","2465","346","342","Wolcott Ave & Polk St","320","Loomis St & Lexington St","Subscriber","Male","1990"
"13517986","2017-03-31 18:44:23","2017-03-31 18:50:39","713","376","56","Desplaines St & Kinzie St","74","Kingsbury St & Erie St","Subscriber","Female","1992"
"13517984","2017-03-31 18:44:19","2017-03-31 18:52:11","2940","472","47","State St & Kinzie St","110","Dearborn St & Erie St","Subscriber","Male","1987"
"13517982","2017-03-31 18:44:13","2017-03-31 19:05:14","5550","1261","254","Pine Grove Ave & Irving Park Rd","157","Lake Shore Dr & Wellington Ave","Subscriber","Female","1992"
"13517981","2017-03-31 18:43:55","2017-03-31 18:45:21","4010","86","312","Clarendon Ave & Gordon Ter","312","Clarendon Ave & Gordon Ter","Subscriber","Female","1980"
"13517980","2017-03-31 18:43:53","2017-03-31 18:52:12","910","499","47","State St & Kinzie St","110","Dearborn St & Erie St","Subscriber","Male","1989"
"13517979","2017-03-31 18:43:46","2017-03-31 18:50:32","1561","406","340","Clark St & Wrightwood Ave","302","Sheffield Ave & Wrightwood Ave","Subscriber","Male","1993"
"13517978","2017-03-31 18:43:43","2017-03-31 18:57:20","1266","817","195","Columbus Dr & Randolph St","233","Sangamon St & Washington Blvd (*)","Subscriber","Male","1981"
"13517977","2017-03-31 18:43:17","2017-03-31 18:48:40","344","323","331","Halsted St & Blackhawk St (*)","48","Larrabee St & Kingsbury St","Subscriber","Male","1988"
"13517975","2017-03-31 18:43:04","2017-03-31 18:48:12","197","308","42","Wabash Ave & Cermak Rd","62","McCormick Place","Customer","",""
"13517974","2017-03-31 18:43:03","2017-03-31 18:50:19","5901","436","246","Ashland Ave & Belle Plaine Ave","316","Damen Ave & Sunnyside Ave","Subscriber","Male","1967"
"13517973","2017-03-31 18:43:01","2017-03-31 18:47:04","4187","243","337","Clark St & Chicago Ave","181","LaSalle St & Illinois St","Subscriber","Male","1994"
"13517972","2017-03-31 18:43:01","2017-03-31 18:52:41","3271","580","258","Logan Blvd & Elston Ave","190","Southport Ave & Wrightwood Ave","Subscriber","Male","1992"
"13517971","2017-03-31 18:42:38","2017-03-31 18:48:35","4532","357","182","Wells St & Elm St","110","Dearborn St & Erie St","Subscriber","Male","1986"
"13517970","2017-03-31 18:42:38","2017-03-31 18:48:13","5855","335","56","Desplaines St & Kinzie St","192","Canal St & Adams St","Subscriber","Male","1959"
"13517969","2017-03-31 18:42:33","2017-03-31 18:50:49","2758","496","50","Clark St & Congress Pkwy","75","Clinton St & Jackson Blvd","Subscriber","Female","1993"
"13517968","2017-03-31 18:42:33","2017-03-31 18:45:42","698","189","264","Stetson Ave & South Water St","196","Cityfront Plaza Dr & Pioneer Ct","Subscriber","Male","1983"
"13517967","2017-03-31 18:42:16","2017-03-31 18:46:13","5673","237","115","Sheffield Ave & Wellington Ave","153","Southport Ave & Wellington Ave","Subscriber","Male","1976"
"13517966","2017-03-31 18:42:16","2017-03-31 18:50:40","2103","504","41","Federal St & Polk St","49","Dearborn St & Monroe St","Subscriber","Female","1977"
"13517965","2017-03-31 18:41:47","2017-03-31 18:50:00","5384","493","327","Sheffield Ave & Webster Ave","310","Damen Ave & Charleston St","Subscriber","Male","1970"
"13517964","2017-03-31 18:41:39","2017-03-31 18:51:02","343","563","303","Broadway & Cornelia Ave","246","Ashland Ave & Belle Plaine Ave","Subscriber","Male","1990"
"13517963","2017-03-31 18:41:20","2017-03-31 19:36:39","4145","3319","247","Shore Dr & 55th St","255","Indiana Ave & Roosevelt Rd","Subscriber","Female","1989"
"13517962","2017-03-31 18:41:20","2017-03-31 18:58:50","5791","1050","382","Western Ave & Congress Pkwy","88","Racine Ave & Randolph St","Subscriber","Male","1980"
"13517961","2017-03-31 18:41:08","2017-03-31 18:50:18","5579","550","100","Orleans St & Merchandise Mart Plaza","346","Ada St & Washington Blvd","Subscriber","Male","1989"
"13517960","2017-03-31 18:41:05","2017-03-31 18:58:49","1007","1064","127","Lincoln Ave & Fullerton Ave","106","State St & Pearson St","Subscriber","Male","1974"
"13517959","2017-03-31 18:41:00","2017-03-31 18:44:11","4310","191","106","State St & Pearson St","161","Rush St & Superior St","Subscriber","Female","1988"
"13517958","2017-03-31 18:40:29","2017-03-31 18:43:24","2874","175","175","Wells St & Polk St","41","Federal St & Polk St","Subscriber","Male","1989"
"13517957","2017-03-31 18:40:27","2017-03-31 18:47:53","5603","446","43","Michigan Ave & Washington St","91","Clinton St & Washington Blvd","Subscriber","Male","1985"
"13517956","2017-03-31 18:40:19","2017-03-31 18:49:48","2545","569","175","Wells St & Polk St","5","State St & Harrison St","Subscriber","Female","1990"
"13517955","2017-03-31 18:40:18","2017-03-31 18:53:01","1729","763","120","Wentworth Ave & Archer Ave","279","Halsted St & 35th St (*)","Customer","",""
"13517954","2017-03-31 18:40:13","2017-03-31 18:48:13","1451","480","59","Wabash Ave & Roosevelt Rd","178","State St & 19th St","Subscriber","Female","1983"
"13517953","2017-03-31 18:40:01","2017-03-31 18:43:38","4979","217","133","Kingsbury St & Kinzie St","91","Clinton St & Washington Blvd","Subscriber","Male","1955"
"13517952","2017-03-31 18:39:39","2017-03-31 18:41:07","3307","88","24","Fairbanks Ct & Grand Ave","24","Fairbanks Ct & Grand Ave","Subscriber","Male","1983"
"13517951","2017-03-31 18:39:09","2017-03-31 18:56:48","3067","1059","43","Michigan Ave & Washington St","273","Michigan Ave & 18th St","Subscriber","Female","1986"
"13517950","2017-03-31 18:39:09","2017-03-31 18:58:54","4651","1185","81","Daley Center Plaza","29","Noble St & Milwaukee Ave","Subscriber","Male","1975"
"13517949","2017-03-31 18:39:06","2017-03-31 19:04:58","4802","1552","195","Columbus Dr & Randolph St","115","Sheffield Ave & Wellington Ave","Subscriber","Male","1992"
"13517948","2017-03-31 18:39:00","2017-03-31 18:47:47","5108","527","466","Ridge Blvd & Touhy Ave","447","Glenwood Ave & Morse Ave","Subscriber","Male","1977"
"13517947","2017-03-31 18:38:46","2017-03-31 18:47:54","5590","548","466","Ridge Blvd & Touhy Ave","447","Glenwood Ave & Morse Ave","Subscriber","Female","1975"
"13517946","2017-03-31 18:38:33","2017-03-31 18:54:39","4575","966","58","Marshfield Ave & Cortland St","229","Southport Ave & Roscoe St","Subscriber","Male","1978"
"13517945","2017-03-31 18:38:31","2017-03-31 18:59:42","1955","1271","141","Clark St & Lincoln Ave","326","Clark St & Leland Ave","Subscriber","Male","1971"
"13517944","2017-03-31 18:38:18","2017-03-31 18:55:12","4690","1014","465","Marine Dr & Ainslie St","465","Marine Dr & Ainslie St","Customer","",""
"13517943","2017-03-31 18:38:16","2017-03-31 18:44:53","1887","397","225","Halsted St & Dickens Ave","313","Lakeview Ave & Fullerton Pkwy","Subscriber","Female","1991"
"13517942","2017-03-31 18:38:11","2017-03-31 18:42:48","2491","277","426","Ellis Ave & 60th St","420","Ellis Ave & 55th St","Subscriber","Male","1989"
"13517941","2017-03-31 18:38:12","2017-03-31 18:52:46","4744","874","134","Peoria St & Jackson Blvd","30","Ashland Ave & Augusta Blvd","Subscriber","Female","1992"
"13517940","2017-03-31 18:38:09","2017-03-31 18:54:46","4394","997","62","McCormick Place","202","Halsted St & 18th St","Subscriber","Female","1972"
"13517939","2017-03-31 18:38:00","2017-03-31 18:46:47","2803","527","337","Clark St & Chicago Ave","26","McClurg Ct & Illinois St","Subscriber","Female","1987"
"13517938","2017-03-31 18:37:56","2017-03-31 18:41:27","2581","211","66","Clinton St & Lake St","56","Desplaines St & Kinzie St","Subscriber","Female","1992"
"13517937","2017-03-31 18:37:48","2017-03-31 18:40:44","5349","176","418","Ellis Ave & 53rd St","322","Kimbark Ave & 53rd St","Subscriber","Male","1966"
"13517936","2017-03-31 18:37:45","2017-03-31 18:46:47","1089","542","86","Eckhart Park","61","Wood St & Milwaukee Ave","Subscriber","Male","1992"
"13517933","2017-03-31 18:37:30","2017-03-31 18:40:37","4903","187","210","Ashland Ave & Division St","130","Damen Ave & Division St","Subscriber","Male","1992"
"13517932","2017-03-31 18:37:28","2017-03-31 19:03:10","1397","1542","195","Columbus Dr & Randolph St","160","Campbell Ave & North Ave","Subscriber","Male","1980"
"13517930","2017-03-31 18:36:57","2017-03-31 18:43:55","3529","418","100","Orleans St & Merchandise Mart Plaza","199","Wabash Ave & Grand Ave","Subscriber","Male","1990"
"13517929","2017-03-31 18:36:56","2017-03-31 18:42:00","3135","304","229","Southport Ave & Roscoe St","347","Ashland Ave & Grace St","Subscriber","Male","1978"
"13517928","2017-03-31 18:36:36","2017-03-31 18:48:14","3799","698","75","Clinton St & Jackson Blvd","56","Desplaines St & Kinzie St","Subscriber","Female","1991"
"13517927","2017-03-31 18:36:22","2017-03-31 18:41:03","5263","281","223","Clifton Ave & Armitage Ave","67","Sheffield Ave & Fullerton Ave","Subscriber","Male","1982"
"13517926","2017-03-31 18:36:21","2017-03-31 18:51:11","4239","890","19","Loomis St & Taylor St (*)","98","LaSalle St & Washington St","Subscriber","Male","1984"
"13517925","2017-03-31 18:36:19","2017-03-31 18:43:30","2773","431","212","Orleans St & Ohio St","287","Franklin St & Monroe St","Subscriber","Male","1984"
"13517923","2017-03-31 18:36:01","2017-03-31 18:39:55","1341","234","451","Sheridan Rd & Loyola Ave","447","Glenwood Ave & Morse Ave","Subscriber","Male","1990"
"13517922","2017-03-31 18:35:58","2017-03-31 18:46:13","4025","615","318","Southport Ave & Irving Park Rd","251","Clarendon Ave & Leland Ave","Subscriber","Male","1969"
"13517921","2017-03-31 18:35:49","2017-03-31 18:47:37","3867","708","205","Paulina St & 18th St","19","Loomis St & Taylor St (*)","Subscriber","Female","1991"
"13517920","2017-03-31 18:35:21","2017-03-31 18:54:56","4150","1175","484","Monticello Ave & Irving Park Rd","234","Clark St & Montrose Ave","Subscriber","Male","1986"
"13517919","2017-03-31 18:35:07","2017-03-31 18:44:10","5293","543","210","Ashland Ave & Division St","216","California Ave & Division St","Subscriber","Male","1989"
"13517918","2017-03-31 18:35:07","2017-03-31 18:38:45","3425","218","426","Ellis Ave & 60th St","423","University Ave & 57th St","Subscriber","Female","1997"
"13517917","2017-03-31 18:34:56","2017-03-31 18:58:11","3003","1395","100","Orleans St & Merchandise Mart Plaza","300","Broadway & Barry Ave","Subscriber","Male","1985"
"13517916","2017-03-31 18:34:55","2017-03-31 18:38:35","3808","220","210","Ashland Ave & Division St","130","Damen Ave & Division St","Subscriber","Male","1992"
"13517915","2017-03-31 18:34:55","2017-03-31 18:38:12","5578","197","195","Columbus Dr & Randolph St","43","Michigan Ave & Washington St","Subscriber","Male","1987"
"13517914","2017-03-31 18:34:44","2017-03-31 18:38:17","4575","213","16","Paulina Ave & North Ave","58","Marshfield Ave & Cortland St","Subscriber","Male","1978"
"13517913","2017-03-31 18:34:41","2017-03-31 18:38:11","435","210","294","Broadway & Berwyn Ave","463","Clark St & Berwyn Ave","Subscriber","Female","1978"
"13517912","2017-03-31 18:34:39","2017-03-31 18:54:37","473","1198","313","Lakeview Ave & Fullerton Pkwy","160","Campbell Ave & North Ave","Subscriber","Male","1992"
"13517911","2017-03-31 18:34:28","2017-03-31 18:42:10","1462","462","57","Clinton St & Roosevelt Rd","75","Clinton St & Jackson Blvd","Subscriber","Male","1991"
"13517910","2017-03-31 18:34:01","2017-03-31 18:41:36","2135","455","196","Cityfront Plaza Dr & Pioneer Ct","212","Orleans St & Ohio St","Subscriber","Male","1984"
"13517909","2017-03-31 18:33:58","2017-03-31 18:44:16","1800","618","75","Clinton St & Jackson Blvd","284","Michigan Ave & Jackson Blvd","Subscriber","Male","1980"
"13517908","2017-03-31 18:33:58","2017-03-31 18:44:11","2250","613","75","Clinton St & Jackson Blvd","284","Michigan Ave & Jackson Blvd","Subscriber","Female","1985"
"13517907","2017-03-31 18:33:37","2017-03-31 18:38:41","5536","304","50","Clark St & Congress Pkwy","59","Wabash Ave & Roosevelt Rd","Subscriber","Male","1964"
"13517906","2017-03-31 18:33:24","2017-03-31 18:40:28","2055","424","133","Kingsbury St & Kinzie St","24","Fairbanks Ct & Grand Ave","Subscriber","Male","1992"
"13517905","2017-03-31 18:33:25","2017-03-31 18:43:46","5330","621","241","Morgan St & Polk St","170","Clinton St & 18th St","Subscriber","Male","1965"
"13517904","2017-03-31 18:33:09","2017-03-31 18:34:47","2323","98","426","Ellis Ave & 60th St","426","Ellis Ave & 60th St","Subscriber","Female","1997"
"13517903","2017-03-31 18:32:48","2017-03-31 18:48:57","809","969","6","Dusable Harbor","4","Burnham Harbor","Subscriber","Male","1970"
"13517901","2017-03-31 18:32:38","2017-03-31 18:34:48","1715","130","233","Sangamon St & Washington Blvd (*)","80","Aberdeen St & Monroe St","Subscriber","Male","1987"
"13517900","2017-03-31 18:32:34","2017-03-31 18:42:07","1777","573","192","Canal St & Adams St","321","Wabash Ave & 8th St","Subscriber","Female","1993"
"13517899","2017-03-31 18:32:32","2017-03-31 18:45:46","3022","794","47","State St & Kinzie St","289","Wells St & Concord Ln","Subscriber","Male","1982"
"13517897","2017-03-31 18:32:22","2017-03-31 18:56:39","3499","1457","110","Dearborn St & Erie St","175","Wells St & Polk St","Subscriber","Female","1989"
"13517896","2017-03-31 18:32:19","2017-03-31 18:42:17","1230","598","140","Dearborn Pkwy & Delaware Pl","99","Lake Shore Dr & Ohio St","Subscriber","Male","1972"
"13517895","2017-03-31 18:32:04","2017-03-31 18:35:29","4242","205","91","Clinton St & Washington Blvd","198","Green St & Madison St","Subscriber","Male","1981"
"13517894","2017-03-31 18:32:06","2017-03-31 18:45:52","2054","826","47","State St & Kinzie St","289","Wells St & Concord Ln","Subscriber","Male","1978"
"13517893","2017-03-31 18:31:54","2017-03-31 18:45:02","1594","788","195","Columbus Dr & Randolph St","48","Larrabee St & Kingsbury St","Subscriber","Male","1969"
"13517892","2017-03-31 18:31:53","2017-03-31 18:38:36","2388","403","306","Sheridan Rd & Buena Ave","323","Sheridan Rd & Lawrence Ave","Subscriber","Male","1990"
"13517891","2017-03-31 18:31:34","2017-03-31 18:36:11","2877","277","91","Clinton St & Washington Blvd","198","Green St & Madison St","Subscriber","Male","1986"
"13517890","2017-03-31 18:31:24","2017-03-31 18:46:56","2954","932","57","Clinton St & Roosevelt Rd","205","Paulina St & 18th St","Subscriber","Female","1982"
"13517889","2017-03-31 18:31:10","2017-03-31 18:34:11","1133","181","449","Clark St & Columbia Ave","453","Clark St & Schreiber Ave","Subscriber","Male","1976"
"13517888","2017-03-31 18:31:09","2017-03-31 18:36:26","2115","317","279","Halsted St & 35th St (*)","405","Wentworth Ave & 35th St","Subscriber","Male","1985"
"13517887","2017-03-31 18:31:02","2017-03-31 18:38:05","3616","423","67","Sheffield Ave & Fullerton Ave","190","Southport Ave & Wrightwood Ave","Subscriber","Male","1992"
"13517886","2017-03-31 18:31:03","2017-03-31 18:37:31","910","388","53","Wells St & Huron St","47","State St & Kinzie St","Subscriber","Male","1990"
"13517885","2017-03-31 18:31:03","2017-03-31 18:41:00","4145","597","423","University Ave & 57th St","247","Shore Dr & 55th St","Subscriber","Female","1989"
"13517884","2017-03-31 18:31:00","2017-03-31 18:39:11","2780","491","118","Sedgwick St & North Ave","113","Bissell St & Armitage Ave","Subscriber","Male","1973"
"13517883","2017-03-31 18:30:57","2017-03-31 18:45:08","865","851","16","Paulina Ave & North Ave","56","Desplaines St & Kinzie St","Subscriber","Male","1975"
"13517880","2017-03-31 18:30:49","2017-03-31 18:34:06","2859","197","36","Franklin St & Jackson Blvd","175","Wells St & Polk St","Subscriber","Male","1986"
"13517879","2017-03-31 18:30:47","2017-03-31 18:45:17","1331","870","604","Sheridan Rd & Noyes St (NU)","605","University Library (NU)","Subscriber","Male","1951"
"13517878","2017-03-31 18:30:35","2017-03-31 18:41:49","5698","674","29","Noble St & Milwaukee Ave","130","Damen Ave & Division St","Customer","",""
"13517877","2017-03-31 18:30:22","2017-03-31 18:33:37","1076","195","56","Desplaines St & Kinzie St","91","Clinton St & Washington Blvd","Subscriber","Male","1973"
"13517876","2017-03-31 18:30:14","2017-03-31 18:33:15","2480","181","45","Michigan Ave & Congress Pkwy","50","Clark St & Congress Pkwy","Subscriber","Male","1968"
"13517875","2017-03-31 18:30:15","2017-03-31 18:37:23","2656","428","133","Kingsbury St & Kinzie St","198","Green St & Madison St","Subscriber","Male","1989"
"13517874","2017-03-31 18:30:11","2017-03-31 18:36:04","5703","353","283","LaSalle St & Jackson Blvd","174","Canal St & Madison St","Subscriber","Male","1961"
"13517873","2017-03-31 18:29:53","2017-03-31 18:38:49","2657","536","186","Ogden Ave & Race Ave","383","Ashland Ave & Harrison St","Subscriber","Male","1990"
"13517870","2017-03-31 18:29:36","2017-03-31 19:06:41","5725","2225","477","Manor Ave & Leland Ave","471","Francisco Ave & Foster Ave","Subscriber","Male","1964"
"13517869","2017-03-31 18:29:32","2017-03-31 18:45:20","5455","948","291","Wells St & Evergreen Ave","13","Wilton Ave & Diversey Pkwy","Subscriber","Male","1992"
"13517868","2017-03-31 18:29:30","2017-03-31 18:33:35","4310","245","172","Rush St & Cedar St","106","State St & Pearson St","Subscriber","Female","1988"
"13517867","2017-03-31 18:29:03","2017-03-31 18:37:11","4257","488","53","Wells St & Huron St","174","Canal St & Madison St","Subscriber","Male","1956"
"13517866","2017-03-31 18:29:04","2017-03-31 18:35:49","2866","405","592","Knox Ave & Montrose Ave","589","Milwaukee Ave & Cuyler Ave","Subscriber","Male","1985"
"13517865","2017-03-31 18:28:52","2017-03-31 18:48:21","673","1169","173","Mies van der Rohe Way & Chicago Ave","183","Damen Ave & Augusta Blvd","Subscriber","Male","1988"
"13517864","2017-03-31 18:28:43","2017-03-31 18:36:34","4643","471","100","Orleans St & Merchandise Mart Plaza","161","Rush St & Superior St","Subscriber","Male","1980"
"13517861","2017-03-31 18:28:15","2017-03-31 18:41:05","2371","770","264","Stetson Ave & South Water St","126","Clark St & North Ave","Subscriber","Male","1991"
